Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
11/07/2022;781.25;783.25;800;780.75;1.34K;0.39%
8/07/2022;778.25;750.75;781;744;;4.18%
7/07/2022;747;749.5;763.5;740;0.78K;0.37%
6/07/2022;744.25;746;761;726;2.70K;1.12%
5/07/2022;736;750.25;765;726;3.78K;-2.45%
1/07/2022;754.5;748;760;743.75;5.49K;1.45%
30/06/2022;743.75;770;775.25;742.25;14.48K;-3.44%
29/06/2022;770.25;758.25;780;755.5;63.70K;1.42%
28/06/2022;759.5;747.5;762.75;744.25;86.04K;2.05%
27/06/2022;744.25;740;746.25;731;121.83K;-0.80%
24/06/2022;750.25;745;762.25;735;155.99K;0.47%
23/06/2022;746.75;767.25;767.25;734.5;215.84K;-2.77%
22/06/2022;768;762;770.5;754.5;167.78K;0.95%
21/06/2022;760.75;777.5;778.25;752.25;192.14K;-3.03%
17/06/2022;784.5;787.5;800;782.25;116.06K;-0.48%
16/06/2022;788.25;774;792;773;121.54K;1.84%
15/06/2022;774;767;779.75;762;105.91K;0.75%
14/06/2022;768.25;765.75;771;759;125.80K;-0.13%
13/06/2022;769.25;781;782.25;758.5;170.04K;-0.52%
10/06/2022;773.25;772.25;781;765.75;156.10K;0.03%
9/06/2022;773;764.5;782.75;758;226.33K;1.11%
8/06/2022;764.5;757;774;756;223.85K;0.99%
7/06/2022;757;739;765;735;227.58K;1.95%
6/06/2022;742.5;732.25;744.25;731.5;131.92K;2.13%
3/06/2022;727;730.25;736;725.75;105.54K;-0.45%
2/06/2022;730.25;731.25;739.25;726.25;127.14K;-0.14%
1/06/2022;731.25;753.75;756.25;720.5;210.39K;-2.95%
31/05/2022;753.5;777;777.25;747.25;175.46K;-2.85%
30/05/2022;775.62;776;777.12;775.62;;-0.21%
27/05/2022;777.25;765;780.5;761;101.09K;1.60%
26/05/2022;765;762.75;772.5;757.5;104.92K;-0.94%
25/05/2022;772.25;770;773;755;127.43K;0.06%
24/05/2022;771.75;785;787;762;147.02K;-1.84%
23/05/2022;786.25;780.25;788;774.5;88.36K;0.96%
20/05/2022;778.75;781.25;782;774.5;88.00K;-0.57%
19/05/2022;783.25;782;789.75;773.25;106.42K;0.22%
18/05/2022;781.5;800.75;802.25;778;120.12K;-2.40%
17/05/2022;800.75;808;809.25;797.25;98.32K;-1.08%
16/05/2022;809.5;795;810.25;792.75;138.86K;1.89%
13/05/2022;794.5;808;808;808;0.03K;-2.34%
12/05/2022;813.5;802.5;814;798.75;0.91K;1.40%
11/05/2022;802.25;788;802.75;788;0.65K;2.00%
10/05/2022;786.5;787.5;790.75;782.5;0.60K;0.25%
9/05/2022;784.5;792.25;792.25;782;0.75K;-0.98%
6/05/2022;792.25;800;800;784.25;1.25K;-1.43%
5/05/2022;803.75;799.75;804.75;796;0.41K;0.66%
4/05/2022;798.5;801;808.75;796;1.27K;-0.28%
3/05/2022;800.75;817.5;822;799.75;2.21K;-1.51%
2/05/2022;813;811.5;814;798;2.85K;-0.64%
29/04/2022;818.25;816.25;827;814;11.14K;0.28%
28/04/2022;816;816.25;823.5;811;47.63K;0.06%
27/04/2022;815.5;802.75;820.25;797.5;70.67K;1.53%
26/04/2022;803.25;800.25;812.25;795;85.31K;0.37%
25/04/2022;800.25;796.75;802;784.75;114.12K;0.91%
22/04/2022;793;798.75;807.5;783.5;140.80K;-0.78%
21/04/2022;799.25;814;814.25;797.5;111.00K;-2.02%
20/04/2022;815.75;803.5;816.5;796.75;128.91K;1.46%
19/04/2022;804;813.25;819.75;799.75;133.53K;-1.14%
18/04/2022;813.25;791;816.75;790.25;114.98K;2.81%
15/04/2022;791;791;791;791;;0.09%
14/04/2022;790.25;783.5;793;781;108.88K;0.86%
13/04/2022;783.5;775;786.25;767.25;182.92K;0.93%
12/04/2022;776.25;765.5;779;765;154.27K;1.54%
11/04/2022;764.5;767;778;762;170.23K;-0.55%
8/04/2022;768.75;757;773;752.75;170.87K;1.45%
7/04/2022;757.75;755.75;759.25;748.5;149.46K;0.17%
6/04/2022;756.5;759.75;761.5;750.25;110.92K;-0.43%
5/04/2022;759.75;750.75;768;749.25;123.89K;1.23%
4/04/2022;750.5;737;752.25;734.75;112.65K;2.11%
1/04/2022;735;748.5;751.5;730.25;155.93K;-1.84%
31/03/2022;748.75;739.25;770;732.5;173.74K;1.46%
30/03/2022;738;727;748.75;726.75;109.72K;1.62%
29/03/2022;726.25;746.25;747.5;713.5;180.17K;-2.97%
28/03/2022;748.5;749;750.25;740.5;89.18K;-0.73%
25/03/2022;754;748.5;755.25;742.5;73.85K;0.77%
24/03/2022;748.25;757;762.5;745;100.95K;-1.25%
23/03/2022;757.75;752.25;770.5;749;112.40K;0.63%
22/03/2022;753;756.75;761;744;104.19K;-0.43%
21/03/2022;756.25;746.5;765;743;93.78K;1.95%
18/03/2022;741.75;753.75;755;736.5;84.41K;-1.69%
17/03/2022;754.5;730;757.5;728.5;90.27K;3.36%
16/03/2022;730;756.75;757;726.75;106.54K;-3.69%
15/03/2022;758;745.25;759;736;89.35K;4.09%
14/03/2022;728.25;745;752;725.5;0.07K;-4.74%
11/03/2022;764.5;758;768.5;755;0.23K;0.89%
10/03/2022;757.75;738.5;768;738.5;0.07K;3.10%
9/03/2022;735;756.25;757.25;734;0.19K;-2.58%
8/03/2022;754.5;747.5;759;724;0.55K;0.70%
7/03/2022;749.25;782.75;782.75;742.75;1.31K;-0.96%
4/03/2022;756.5;761.75;800;741;2.19K;0.70%
3/03/2022;751.25;745;778.5;745;3.45K;1.66%
2/03/2022;739;741.75;760;723;3.35K;-0.10%
1/03/2022;739.75;699.75;744.25;699.75;7.26K;6.06%
28/02/2022;697.5;688;704.75;679;15.65K;5.76%
25/02/2022;659.5;696.75;707;657;94.80K;-5.11%
24/02/2022;695;683.5;718.75;682;161.61K;1.65%
23/02/2022;683.75;674;685;669.25;154.73K;1.33%
22/02/2022;674.75;657.75;676.75;657.75;168.82K;3.13%
18/02/2022;654.25;648.5;658;647;154.05K;0.65%
17/02/2022;650;645.5;652;642.75;121.28K;0.46%
16/02/2022;647;637.75;647.75;636.25;126.55K;1.41%
15/02/2022;638;655;655.5;635.5;177.96K;-2.71%
14/02/2022;655.75;651.25;656.75;642.5;144.92K;0.73%
11/02/2022;651;641;657.75;637.75;243.97K;1.44%
10/02/2022;641.75;646;662.75;638.75;372.99K;-0.77%
9/02/2022;646.75;632.25;647.75;630.5;320.41K;2.29%
8/02/2022;632.25;636.5;636.75;627.25;200.58K;-0.47%
7/02/2022;635.25;628.75;636.75;624.75;232.61K;2.38%
4/02/2022;620.5;618.5;623.25;613.25;181.43K;0.61%
3/02/2022;616.75;622.5;624.25;610.25;215.87K;-0.92%
2/02/2022;622.5;634.5;640.75;616.75;275.66K;-1.93%
1/02/2022;634.75;626;639.5;624.5;196.30K;1.40%
31/01/2022;626;635.75;642.5;622.5;243.89K;-1.57%
28/01/2022;636;623.25;637.25;623;188.66K;1.72%
27/01/2022;625.25;625;627.75;621.25;151.70K;-0.28%
26/01/2022;627;619;627.75;615;172.72K;1.13%
25/01/2022;620;620;631;618.5;298.40K;-0.16%
24/01/2022;621;617.5;621.5;609.25;194.81K;0.77%
21/01/2022;616.25;607.5;618.5;604.25;187.47K;0.86%
20/01/2022;611;609;614.25;606.25;127.68K;0.08%
19/01/2022;610.5;600;614.5;600;179.94K;1.83%
18/01/2022;599.5;592.75;600.75;588.25;141.74K;0.55%
14/01/2022;596.25;587.5;598.25;585.25;140.63K;1.49%
13/01/2022;587.5;599;599.75;585.25;186.55K;-1.92%
12/01/2022;599;601;604;591;181.63K;-0.33%
11/01/2022;601;599.75;604.75;598;128.31K;0.21%
10/01/2022;599.75;605.25;608;596.25;135.27K;-1.15%
7/01/2022;606.75;605.25;608.25;599;140.37K;0.50%
6/01/2022;603.75;601.25;605.75;596;151.44K;0.25%
5/01/2022;602.25;608.5;609.75;601.25;148.50K;-1.19%
4/01/2022;609.5;591.75;611.25;591.5;210.27K;3.44%
3/01/2022;589.25;599;603.5;584.75;146.02K;-0.67%
31/12/2021;593.25;595.75;599.25;592.5;69.87K;-0.46%
30/12/2021;596;605.5;606;592.75;122.78K;-1.57%
29/12/2021;605.5;604;610.75;599.5;117.57K;0.12%
28/12/2021;604.75;614.25;617.75;603.75;134.21K;-1.63%
27/12/2021;614.75;608.25;615.5;607;123.21K;1.48%
24/12/2021;605.8;606.75;606.75;605.8;;0.01%
23/12/2021;605.75;601.5;607;600.5;108.57K;0.54%
22/12/2021;602.5;597.5;606.75;597;154.97K;0.71%
21/12/2021;598.25;591;599;589.5;119.31K;1.23%
20/12/2021;591;595;595.75;587;106.04K;-0.38%
17/12/2021;593.25;591;598.75;589.25;129.57K;0.34%
16/12/2021;591.25;587.5;592;584.5;101.26K;0.94%
15/12/2021;585.75;590;596.5;582;138.52K;-0.51%
14/12/2021;588.75;583.25;591;576.75;0.12K;0.77%
13/12/2021;584.25;587.5;588;580.75;0.93K;-0.72%
10/12/2021;588.5;588.5;592;585;0.86K;0.00%
9/12/2021;588.5;585.75;591.25;576.75;2.08K;0.64%
8/12/2021;584.75;585;589;584;2.37K;-0.26%
7/12/2021;586.25;584;589.5;579.5;1.89K;0.47%
6/12/2021;583.5;586;586;578;2.21K;-0.43%
3/12/2021;586;576.25;588.75;576.25;3.44K;1.56%
2/12/2021;577;571.25;583;570;6.24K;0.87%
1/12/2021;572;568;576;567;6.27K;0.88%
30/11/2021;567;581;582;562;24.99K;-2.41%
29/11/2021;581;586;588.25;576.5;158.23K;-0.98%
26/11/2021;586.75;571.5;588;566.75;180.22K;1.21%
24/11/2021;579.75;580.25;589;575.5;265.93K;-0.13%
23/11/2021;580.5;576.25;581;572.5;179.30K;0.65%
22/11/2021;576.75;570.5;579;569.75;172.30K;1.05%
19/11/2021;570.75;573;576;568;130.52K;-0.39%
18/11/2021;573;575;583;572;171.42K;-0.39%
17/11/2021;575.25;570.75;584;570;185.38K;0.74%
16/11/2021;571;576;577.5;570;137.34K;-0.95%
15/11/2021;576.5;576.25;578.75;569.75;128.06K;-0.13%
12/11/2021;577.25;569.25;582;566.75;163.54K;1.36%
11/11/2021;569.5;567.75;579;566;264.52K;0.04%
10/11/2021;569.25;555.5;571.75;555;209.27K;2.61%
9/11/2021;554.75;551;564;547.75;246.90K;0.59%
8/11/2021;551.5;552;554.75;549.5;166.98K;-0.27%
5/11/2021;553;560;562.75;552.25;192.12K;-1.12%
4/11/2021;559.25;563.75;569.75;556.5;149.48K;-0.84%
3/11/2021;564;572;573.25;563;149.89K;-1.57%
2/11/2021;573;578.25;586;572;174.07K;-1.04%
1/11/2021;579;568;582;565.25;197.41K;1.89%
29/10/2021;568.25;562.5;569.25;558.75;135.20K;0.98%
28/10/2021;562.75;556.5;568.75;554;164.26K;0.99%
27/10/2021;557.25;542.5;563.25;539.5;241.14K;2.53%
26/10/2021;543.5;538;547.25;533;147.00K;1.02%
25/10/2021;538;537;542;535;107.05K;0.00%
22/10/2021;538;533;540;532;109.35K;1.08%
21/10/2021;532.25;539;540;530.75;119.39K;-1.30%
20/10/2021;539.25;530;540;528.5;129.88K;1.70%
19/10/2021;530.25;532;537;529.5;119.08K;-0.47%
18/10/2021;532.75;525.75;533.75;523;119.58K;1.33%
15/10/2021;525.75;516.25;528.5;514.25;130.24K;1.74%
14/10/2021;516.75;512.25;518.25;511;140.34K;0.88%
13/10/2021;512.25;523;525.25;506.75;203.33K;-1.96%
12/10/2021;522.5;532.75;533;519.25;196.60K;-1.97%
11/10/2021;533;530;534;528.75;104.17K;0.47%
8/10/2021;530.5;533.25;538.75;530;95.48K;-0.66%
7/10/2021;534;532.75;535.25;527.5;105.00K;0.33%
6/10/2021;532.25;537;544.75;531.5;126.94K;-0.98%
5/10/2021;537.5;540;543;535.25;119.60K;-0.60%
4/10/2021;540.75;540;547.5;536;132.92K;-0.14%
1/10/2021;541.5;536.75;545.25;532;135.60K;0.88%
30/09/2021;536.75;539;548.5;527.25;222.14K;-0.42%
29/09/2021;539;533.5;541;533.5;107.22K;1.22%
28/09/2021;532.5;538.75;541.75;532;125.83K;-1.30%
27/09/2021;539.5;524.75;540;524;144.95K;2.42%
24/09/2021;526.75;528.5;528.75;524;93.10K;-0.47%
23/09/2021;529.25;524.5;531;520.25;95.99K;0.71%
22/09/2021;525.5;517;526.25;516;112.33K;1.64%
21/09/2021;517;522;522.75;512.75;119.15K;-0.91%
20/09/2021;521.75;527;527;515.25;125.36K;-1.04%
17/09/2021;527.25;529;530.5;521.75;109.53K;-0.42%
16/09/2021;529.5;533.5;537.5;528;118.91K;-0.75%
15/09/2021;533.5;520.75;534.5;520.5;152.83K;6.06%
14/09/2021;503;497;502.25;497;0.08K;1.26%
13/09/2021;496.75;503.5;503.5;493;0.31K;-1.19%
10/09/2021;502.75;499;505;487.75;0.37K;1.36%
9/09/2021;496;498.5;500;494.5;0.16K;-0.45%
8/09/2021;498.25;497.5;504;495;0.45K;0.50%
7/09/2021;495.75;509;509;496;0.73K;-5.44%
6/09/2021;524.25;524.25;524.25;524.25;;3.20%
3/09/2021;508;516.75;518.25;506.75;0.97K;-1.60%
2/09/2021;516.25;515.5;521;510;1.32K;0.15%
1/09/2021;515.5;534;535;514.25;5.19K;-3.46%
31/08/2021;534;540;542;524;8.14K;-1.16%
30/08/2021;540.25;557.25;560;531.5;73.57K;-3.18%
27/08/2021;558;553;558.75;548.75;107.36K;0.95%
26/08/2021;552.75;550;555.75;548;73.86K;0.27%
25/08/2021;551.25;544.5;555;541.25;80.08K;1.24%
24/08/2021;544.5;539.5;546.5;537;82.65K;1.21%
23/08/2021;538;536;544.25;531.5;50.27K;-0.14%
20/08/2021;538.75;550.25;554.25;533.25;83.00K;-2.05%
19/08/2021;550;560.5;560.5;546.75;90.49K;-2.09%
18/08/2021;561.75;559;563.5;556.5;64.05K;0.63%
17/08/2021;558.25;567.5;569.5;556.25;67.74K;-1.15%
16/08/2021;564.75;568.25;572;561;60.69K;-0.62%
13/08/2021;568.25;566.75;575;559;97.47K;0.22%
12/08/2021;567;554.75;589.5;548.5;247.37K;1.93%
11/08/2021;556.25;548.75;558.5;548.25;184.26K;1.27%
10/08/2021;549.25;548.5;550.25;544;143.63K;-0.18%
9/08/2021;550.25;554;556;547;144.34K;-0.86%
6/08/2021;555;555;560.5;548.75;142.76K;-0.13%
5/08/2021;555.75;546.75;560.75;545.75;92.97K;1.83%
4/08/2021;545.75;550.5;555.25;540.25;70.05K;-0.86%
3/08/2021;550.5;555.75;563.5;546.75;95.21K;-1.48%
2/08/2021;558.75;547.25;559.25;540.25;83.84K;2.15%
30/07/2021;547;557;557.75;546.5;65.20K;-1.97%
29/07/2021;558;549.25;559;546.5;71.56K;1.59%
28/07/2021;549.25;554;554.25;545;62.38K;0.09%
27/07/2021;548.75;554;564;544.25;67.24K;-0.18%
26/07/2021;549.75;549.25;551.25;536.75;72.95K;0.46%
23/07/2021;547.25;564.75;569.25;544.5;81.45K;-3.06%
22/07/2021;564.5;571.5;571.75;555;81.02K;-1.27%
21/07/2021;571.75;572;579;567.75;79.00K;0.00%
20/07/2021;571.75;558;576.25;557.25;77.00K;2.83%
19/07/2021;556;570;571.5;548.75;67.34K;0.00%
16/07/2021;556;564;570.5;553.25;83.02K;-1.46%
15/07/2021;564.25;568.5;571.5;561;69.36K;-17.39%
14/07/2021;683;682;687;682;0.03K;0.89%
13/07/2021;677;669.5;750.5;664;0.33K;1.16%
12/07/2021;669.25;629.75;666;619.5;0.43K;6.27%
9/07/2021;629.75;640.75;643.5;620;0.53K;-1.29%
8/07/2021;638;657.5;659.5;636;0.50K;-2.22%
7/07/2021;652.5;656;666;645;0.59K;-0.53%
6/07/2021;656;685.25;685.25;645.5;1.71K;-5.92%
2/07/2021;697.25;720;727;683;4.75K;-3.13%
1/07/2021;719.75;719.75;744.5;712.25;4.71K;-0.03%
30/06/2021;720;694;743.25;675.5;18.23K;3.67%
29/06/2021;694.5;678.25;700;668;58.73K;2.81%
28/06/2021;675.5;637.75;676.5;636.75;83.83K;6.13%
25/06/2021;636.5;653.25;659.5;634;123.02K;-2.56%
24/06/2021;653.25;664;664;650.75;143.75K;-1.66%
23/06/2021;664.25;660.5;666.25;659.25;127.09K;0.68%
22/06/2021;659.75;662.75;668;653.75;145.93K;0.08%
21/06/2021;659.25;640.25;665;636;127.44K;0.61%
18/06/2021;655.25;631;663.5;629.5;184.52K;3.52%
17/06/2021;633;672.75;674.25;633;192.03K;-5.94%
16/06/2021;673;670;687.75;663.75;169.91K;0.82%
15/06/2021;667.5;662.75;668.5;646.75;176.45K;1.25%
14/06/2021;659.25;675.75;676.25;653;159.57K;-3.69%
11/06/2021;684.5;699.5;703;673;233.95K;-2.07%
10/06/2021;699;691;717.5;687.75;256.32K;1.19%
9/06/2021;690.75;682.5;695.5;669.5;214.26K;1.58%
8/06/2021;680;682;698;677.5;224.00K;0.11%
7/06/2021;679.25;695;706.25;674.5;254.04K;-0.51%
4/06/2021;682.75;663.5;685.75;660.75;142.30K;3.13%
3/06/2021;662;675.5;685;652.75;166.36K;-1.93%
2/06/2021;675;683.25;694.25;666;163.86K;-2.00%
1/06/2021;688.75;666;696.75;660.75;163.97K;3.28%
31/05/2021;666.88;666.88;666.88;666.88;;1.54%
28/05/2021;656.75;666.25;672.75;651.25;150.33K;-1.17%
27/05/2021;664.5;626;664.5;621.25;160.61K;6.41%
26/05/2021;624.5;621;629;602.75;182.61K;0.69%
25/05/2021;620.25;660;661.75;617.25;211.65K;-5.63%
24/05/2021;657.25;652.25;658.5;645.5;106.87K;-0.34%
21/05/2021;659.5;664.75;666.75;653.5;109.62K;-0.75%
20/05/2021;664.5;662.25;671.25;656.5;119.73K;0.95%
19/05/2021;658.25;660.5;663;637;136.69K;0.00%
18/05/2021;658.25;653.5;669.5;652.5;161.91K;0.88%
17/05/2021;652.5;642.25;656.75;633;185.35K;-4.74%
14/05/2021;685;717.25;718.75;685;0.03K;-4.73%
13/05/2021;719;757.5;769;717.5;0.31K;-5.08%
12/05/2021;757.5;764.25;769.25;750;0.33K;-0.26%
11/05/2021;759.5;747.25;771.5;747.25;0.40K;1.54%
10/05/2021;748;766.75;770.5;744.75;0.81K;-3.20%
7/05/2021;772.75;763.25;775;755;0.68K;1.74%
6/05/2021;759.5;761;768;746.25;2.42K;0.83%
5/05/2021;753.25;750;756;740.75;1.78K;1.14%
4/05/2021;744.75;732;758.25;730;1.83K;1.71%
3/05/2021;732.25;740;758.25;724;3.09K;-1.05%
30/04/2021;740;702.5;746.25;699.25;9.86K;5.41%
29/04/2021;702;683.75;704.5;681;30.79K;2.30%
28/04/2021;686.25;697.75;720.5;676.25;107.99K;-1.33%
27/04/2021;695.5;688.5;720.5;680.5;166.14K;2.20%
26/04/2021;680.5;661;680.5;661;157.51K;3.81%
23/04/2021;655.5;653;658.5;638.25;157.73K;0.77%
22/04/2021;650.5;624.25;650.5;623.5;147.25K;4.00%
21/04/2021;625.5;609.5;628.5;604.5;163.26K;3.13%
20/04/2021;606.5;593;611.75;592.75;180.19K;2.45%
19/04/2021;592;588.75;596.75;588.25;105.99K;1.11%
16/04/2021;585.5;590.5;594.75;583.25;165.26K;-0.76%
15/04/2021;590;594.25;601.5;587.75;176.86K;-0.67%
14/04/2021;594;579.75;597.75;578.75;242.72K;2.41%
13/04/2021;580;569;584.5;565.5;225.72K;1.93%
12/04/2021;569;577.75;586;567.25;198.64K;-1.43%
9/04/2021;577.25;579;595;575.5;249.74K;-0.43%
8/04/2021;579.75;560.75;583;559.25;258.79K;3.43%
7/04/2021;560.5;555.75;562.25;553.75;158.00K;1.13%
6/04/2021;554.25;553.75;561.5;552.25;134.85K;0.18%
5/04/2021;553.25;561.25;564.5;549.75;143.68K;-1.16%
1/04/2021;559.75;575;585;556.5;249.75K;-0.80%
31/03/2021;564.25;538.25;564.25;536.25;145.90K;4.64%
30/03/2021;539.25;546.25;547.5;533.75;136.03K;-1.37%
29/03/2021;546.75;551.75;552;542.25;119.80K;-1.04%
26/03/2021;552.5;546.5;554;544;124.03K;1.10%
25/03/2021;546.5;552.25;552.5;541.5;142.18K;-1.22%
24/03/2021;553.25;551;553.75;548.25;92.01K;0.36%
23/03/2021;551.25;551.25;556;547.75;122.09K;0.41%
22/03/2021;549;558;558.75;546.75;129.30K;-1.57%
19/03/2021;557.75;546.25;559;545.5;158.52K;2.06%
18/03/2021;546.5;556.75;558;545.25;157.91K;-2.06%
17/03/2021;558;554;558.5;552;129.65K;0.68%
16/03/2021;554.25;549.5;555.5;546.75;132.71K;0.86%
15/03/2021;549.5;537;550.75;532.75;140.62K;0.05%
12/03/2021;549.25;545;551.5;544.5;0.07K;-1.04%
11/03/2021;555;547;556.25;547;0.67K;1.32%
10/03/2021;547.75;564.5;564.5;547.5;1.99K;-2.54%
9/03/2021;562;565;565;554.25;2.22K;-0.53%
8/03/2021;565;565.25;571.25;557;2.32K;0.53%
5/03/2021;562;545;564.75;544.5;1.44K;2.88%
4/03/2021;546.25;550.25;554.25;546;2.13K;-0.73%
3/03/2021;550.25;560;560;548;3.81K;-1.87%
2/03/2021;560.75;547.25;564;542;8.11K;2.42%
1/03/2021;547.5;560.5;562.5;547;6.53K;-1.44%
26/02/2021;555.5;554.5;556.5;546.25;21.40K;0.14%
25/02/2021;554.75;559;560.5;542.5;128.54K;-0.80%
24/02/2021;559.25;553.5;560.75;552;174.40K;0.99%
23/02/2021;553.75;550.75;559.5;550;134.97K;0.50%
22/02/2021;551;544.25;551.5;543.5;140.63K;1.52%
19/02/2021;542.75;549.25;555.5;540.75;203.47K;-1.36%
18/02/2021;550.25;552.75;554.5;548;123.41K;-0.50%
17/02/2021;553;552;554.75;547.5;121.35K;0.14%
16/02/2021;552.25;547;552.75;538.5;146.17K;2.34%
15/02/2021;539.62;539.38;539.62;539.38;;0.02%
14/02/2021;539.5;539.5;539.5;539.5;;0.14%
12/02/2021;538.75;541;546.25;536.75;117.97K;-0.42%
11/02/2021;541;532.25;546.5;524.75;261.05K;1.22%
10/02/2021;534.5;556;556.25;531.75;285.72K;-3.91%
9/02/2021;556.25;565;574.25;545;390.74K;-1.33%
8/02/2021;563.75;548.75;565.75;548.75;267.65K;2.78%
5/02/2021;548.5;548.5;552.25;545.5;216.45K;-0.27%
4/02/2021;550;552;558;547;217.08K;-0.36%
3/02/2021;552;543.25;552.5;536.5;210.14K;1.66%
2/02/2021;543;549.75;552.5;540.25;175.74K;-1.14%
1/02/2021;549.25;549;555.75;539;219.07K;0.41%
29/01/2021;547;534.5;553.75;533.25;279.61K;2.34%
28/01/2021;534.5;533.25;550.5;529;252.54K;0.09%
27/01/2021;534;532.5;543.75;529.5;223.89K;0.33%
26/01/2021;532.25;513;534.25;508;232.26K;4.06%
25/01/2021;511.5;500;515.5;492.5;264.76K;2.20%
22/01/2021;500.5;522.5;522.75;499.25;289.55K;-4.53%
21/01/2021;524.25;521;531.5;519.25;169.57K;0.43%
20/01/2021;522;525;526.5;512.75;217.78K;-0.76%
19/01/2021;526;531.5;534.25;523.25;188.56K;-1.03%
15/01/2021;531.5;534;536.5;527.75;167.50K;-0.51%
14/01/2021;534.25;523;536.5;519;210.37K;1.86%
13/01/2021;524.5;524;541.5;522.25;327.69K;1.40%
12/01/2021;517.25;491.5;517.25;489.25;248.45K;5.08%
11/01/2021;492.25;496.5;500.5;490.25;176.56K;-0.81%
8/01/2021;496.25;494;499.5;492.5;163.27K;0.46%
7/01/2021;494;495;496;487.25;185.78K;-0.20%
6/01/2021;495;492.5;502.75;491.5;202.37K;0.66%
5/01/2021;491.75;484.5;496;482.5;219.65K;1.65%
4/01/2021;483.75;487.25;497.75;479.5;265.16K;-0.41%
1/01/2021;485.75;485.75;485.75;485.75;;0.36%
31/12/2020;484;474;485.75;473;168.46K;2.00%
30/12/2020;474.5;466;476;462;163.37K;1.82%
29/12/2020;466;455.75;467.25;453.5;191.30K;2.08%
28/12/2020;456.5;452;457.5;448;145.22K;1.22%
24/12/2020;451;446.75;451.5;446.5;74.88K;0.84%
23/12/2020;447.25;442.75;449.75;441.5;147.65K;0.85%
22/12/2020;443.5;440;444.25;437.25;140.99K;0.80%
21/12/2020;440;438;440.75;430.25;141.95K;0.57%
18/12/2020;437.5;432.25;438.5;432;128.81K;1.16%
17/12/2020;432.5;426.25;433;424.25;119.66K;1.23%
16/12/2020;427.25;425.25;429.25;423.75;111.65K;0.59%
15/12/2020;424.75;424;425.25;420.5;98.61K;1.31%
14/12/2020;419.25;424.75;429.75;422;0.20K;-1.18%
11/12/2020;424.25;422;424.5;417.5;1.72K;0.95%
10/12/2020;420.25;422;425.75;420;1.26K;-0.41%
9/12/2020;422;418;422.25;418;1.08K;1.20%
8/12/2020;417;418.75;419;415.5;1.76K;-0.60%
7/12/2020;419.5;415.25;421;412;1.16K;0.60%
4/12/2020;417;422.25;422.75;415.75;1.68K;-1.30%
3/12/2020;422.5;419.25;423.25;417.75;2.38K;0.84%
2/12/2020;419;414.5;419.75;409;3.55K;1.02%
1/12/2020;414.75;420;423;414;5.32K;-1.19%
30/11/2020;419.75;427.5;430.5;418.25;14.70K;-1.35%
27/11/2020;425.5;420.25;426.25;418.5;68.26K;1.31%
25/11/2020;420;426;427.5;420;124.26K;-1.35%
24/11/2020;425.75;425.75;426.5;416.5;144.30K;-0.18%
23/11/2020;426.5;427.5;429.75;423.5;153.80K;0.77%
20/11/2020;423.25;422.25;428;421.5;137.24K;0.18%
19/11/2020;422.5;424.5;425.5;418.75;133.31K;-0.76%
18/11/2020;425.75;419;428.5;418.5;205.43K;1.31%
17/11/2020;420.25;417.5;422;417.25;156.57K;0.96%
16/11/2020;416.25;409;416.75;409;132.12K;1.40%
13/11/2020;410.5;407.5;413.25;403.75;188.49K;0.55%
12/11/2020;408.25;417.25;418.5;406.25;234.33K;-2.16%
11/11/2020;417.25;422.5;428;416.25;306.43K;-1.36%
10/11/2020;423;407;427.25;406.25;355.81K;3.80%
9/11/2020;407.5;405.75;410;401.75;204.11K;0.18%
6/11/2020;406.75;409;412;405.75;200.68K;-0.61%
5/11/2020;409.25;405;417.25;404;245.19K;0.99%
4/11/2020;405.25;400;406;396.5;176.33K;1.06%
3/11/2020;401;396.25;403.25;395.25;184.36K;0.88%
2/11/2020;397.5;396;397.75;393;165.15K;-0.25%
30/10/2020;398.5;397.25;400;394.25;209.48K;0.00%
29/10/2020;398.5;401;404.25;393;279.41K;-0.75%
28/10/2020;401.5;415;415.25;400.5;320.26K;-3.49%
27/10/2020;416;416.75;422.25;415.5;207.08K;-0.42%
26/10/2020;417.75;419.25;419.75;412.75;206.16K;-0.36%
23/10/2020;419.25;415;420;414;168.92K;0.72%
22/10/2020;416.25;413.75;419;410.75;196.23K;0.60%
21/10/2020;413.75;408.25;415.25;407.75;216.17K;1.22%
20/10/2020;408.75;404.25;409.75;403.5;179.89K;0.86%
19/10/2020;405.25;401.75;406.75;400.75;167.47K;0.81%
16/10/2020;402;403.25;409;401.75;226.81K;-0.43%
15/10/2020;403.75;396;404.25;393.5;245.38K;1.83%
14/10/2020;396.5;391;397.5;388;183.51K;1.34%
13/10/2020;391.25;389;392.75;388;130.27K;0.58%
12/10/2020;389;395.5;399.25;387.25;193.54K;-1.52%
9/10/2020;395;387;398.25;386.5;280.95K;2.07%
8/10/2020;387;389;394.5;386.5;202.96K;-0.45%
7/10/2020;388.75;384.5;392;384;186.78K;0.97%
6/10/2020;385;378.5;389.25;378.5;213.44K;1.45%
5/10/2020;379.5;378.75;382.5;377.75;119.04K;-0.07%
2/10/2020;379.75;381.5;383.25;377.25;164.09K;-0.78%
1/10/2020;382.75;379;385.5;378;216.36K;0.99%
30/09/2020;379;364.25;382.75;362;337.54K;3.91%
